steps,avg_rewards,episode_step,episode_head,eps_list,episode_loss,q_record,episode_reward,episode_times,episode_relative_times,eval_rewards,highest_eval_score,eval_stds,eval_steps
502,135.0,502,7,1.0,,,135,0.4650101661682129,1.168119192123413,163.0,190.0,44.22668877499196,50223.0
1079,157.5,577,4,1.0,,,180,0.5281045436859131,1.7125539779663086,44.0,190.0,49.839743177508446,100973.0
1701,175.0,622,7,1.0,,,210,0.48568081855773926,2.215379238128662,265.0,405.0,172.88724649319857,151231.0
2067,143.75,366,2,1.0,,,50,0.3446073532104492,2.574998378753662,60.0,405.0,35.07135583350036,201553.0
2493,126.0,426,1,1.0,,,55,0.3591630458831787,2.944666624069214,127.0,405.0,119.14696806885183,251869.0
3036,135.0,543,5,1.0,,,180,0.4676370620727539,3.4256412982940674,222.0,405.0,51.43928459844674,302451.0
3719,142.85714285714286,683,4,1.0,,,190,0.5889911651611328,4.026095390319824,180.0,405.0,27.568097504180443,352809.0
4274,141.875,555,2,1.0,,,135,0.5149497985839844,4.556997060775757,87.0,405.0,41.90465367951393,403146.0
4827,139.44444444444446,553,7,1.0,,,120,0.4955267906188965,5.070046901702881,62.0,405.0,42.02380277890139,453200.0
5199,140.0,372,7,1.0,,,145,0.33882761001586914,5.419749975204468,,,,
5500,129.0909090909091,301,7,1.0,,,20,0.24853515625,5.679696559906006,,,,
6251,140.0,751,0,1.0,,,260,0.7096514701843262,6.399136543273926,,,,
6930,150.3846153846154,679,8,1.0,,,275,0.5709743499755859,6.986629009246826,,,,
7603,157.85714285714286,673,3,1.0,,,255,0.5477542877197266,7.548772811889648,,,,
8162,154.66666666666666,559,3,1.0,,,110,0.5153627395629883,8.082425832748413,,,,
8466,148.4375,304,3,1.0,,,55,0.29938459396362305,8.397559404373169,,,,
8790,142.64705882352942,324,7,1.0,,,50,0.30410265922546387,8.716400384902954,,,,
9350,141.38888888888889,560,2,1.0,,,120,0.47362828254699707,9.204182147979736,,,,
9898,143.42105263157896,548,6,1.0,,,180,0.44999003410339355,9.670973539352417,,,,
10303,138.5,405,7,1.0,,,45,0.329221248626709,10.009328126907349,,,,
10824,136.9047619047619,521,3,1.0,,,105,0.4897348880767822,10.51109790802002,,,,
11306,135.6818181818182,482,6,1.0,,,110,0.34873342514038086,10.871699333190918,,,,
11794,131.95652173913044,488,8,1.0,,,50,0.4359738826751709,11.31881308555603,,,,
12269,131.45833333333334,475,3,1.0,,,120,0.3835608959197998,11.71522855758667,,,,
12879,134.0,610,6,1.0,,,195,0.5107624530792236,12.236559629440308,,,,
13393,134.03846153846155,514,1,1.0,,,135,0.510793924331665,12.759987354278564,,,,
13886,135.74074074074073,493,1,1.0,,,180,0.4303722381591797,13.204444885253906,,,,
14257,133.75,371,2,1.0,,,80,0.3198552131652832,13.539485931396484,,,,
14747,135.51724137931035,490,7,1.0,,,185,0.42693233489990234,13.976710081100464,,,,
15337,137.66666666666666,590,0,1.0,,,200,0.5081672668457031,14.497637033462524,,,,
15804,136.7741935483871,467,7,1.0,,,110,0.38416290283203125,14.895791292190552,,,,
16097,133.4375,293,4,1.0,,,30,0.223069429397583,15.134964942932129,,,,
16524,132.72727272727272,427,4,1.0,,,110,0.3602418899536133,15.506850004196167,,,,
17108,135.14705882352942,584,5,1.0,,,215,0.5113608837127686,16.036978483200073,,,,
18022,136.85714285714286,914,4,1.0,,,195,0.7997817993164062,16.846577644348145,,,,
18329,134.86111111111111,307,2,1.0,,,65,0.26888537406921387,17.1303288936615,,,,
18952,135.40540540540542,623,3,1.0,,,155,0.520402193069458,17.665652751922607,,,,
19207,133.94736842105263,255,3,1.0,,,80,0.22079992294311523,17.903260469436646,,,,
19931,136.4102564102564,724,6,1.0,,,230,0.5435130596160889,18.45484185218811,,,,
20397,137.0,466,1,1.0,,,160,0.4108569622039795,18.875631093978882,,,,
21421,147.5609756097561,1024,7,1.0,,,570,0.8707752227783203,19.759398698806763,,,,
21945,146.78571428571428,524,5,1.0,,,115,0.40399980545043945,20.178659439086914,,,,
22410,145.2325581395349,465,6,1.0,,,80,0.34628963470458984,20.53570532798767,,,,
22886,145.0,476,8,1.0,,,135,0.36710643768310547,20.912278413772583,,,,
23253,142.44444444444446,367,3,1.0,,,30,0.3288254737854004,21.254950523376465,,,,
23540,140.43478260869566,287,2,1.0,,,50,0.24736595153808594,21.516448974609375,,,,
23939,139.04255319148936,399,2,1.0,,,75,0.35910916328430176,21.888739585876465,,,,
24435,139.89583333333334,496,8,1.0,,,180,0.42267417907714844,22.3281466960907,,,,
25058,141.9387755102041,623,5,1.0,,,240,0.5319530963897705,22.876307249069214,,,,
25608,140.5,550,4,1.0,,,70,0.4874591827392578,23.67575693130493,,,,
26138,140.7843137254902,530,2,1.0,,,155,0.42502427101135254,24.113876819610596,,,,
26816,143.3653846153846,678,5,1.0,,,275,0.5980455875396729,24.72368311882019,,,,
27097,141.79245283018867,281,1,1.0,,,60,0.24742698669433594,24.989525079727173,,,,
27831,143.88888888888889,734,1,1.0,,,255,0.6630241870880127,25.666241884231567,,,,
28429,147.1818181818182,598,0,1.0,,,325,0.521836519241333,26.202332019805908,,,,
29001,147.5,572,0,1.0,,,165,0.4779956340789795,26.693359375,,,,
29293,146.31578947368422,292,8,1.0,,,80,0.2501373291015625,26.95986318588257,,,,
29589,145.43103448275863,296,6,1.0,,,95,0.2661871910095215,27.234668254852295,,,,
30097,144.32203389830508,508,1,1.0,,,80,0.46109962463378906,27.706034660339355,,,,
30826,144.25,729,6,1.0,,,140,0.6990633010864258,28.420270204544067,,,,
31254,143.60655737704917,428,3,1.0,,,105,0.39080381393432617,28.82629942893982,,,,
31549,142.01612903225808,295,4,1.0,,,45,0.2717928886413574,29.111848831176758,,,,
31999,141.5079365079365,450,5,1.0,,,110,0.412595272064209,29.53753352165222,,,,
32447,140.46875,448,5,1.0,,,75,0.3687777519226074,29.918514490127563,,,,
33184,142.3846153846154,737,7,1.0,,,265,0.5993125438690186,30.531181573867798,,,,
34072,145.6818181818182,888,6,1.0,,,360,0.7138280868530273,31.27927327156067,,,,
34398,144.2537313432836,326,5,1.0,,,50,0.2639322280883789,31.559086561203003,,,,
34921,145.66176470588235,523,7,1.0,,,240,0.45728158950805664,32.03143668174744,,,,
35309,145.14492753623188,388,8,1.0,,,110,0.3220784664154053,32.365365505218506,,,,
35771,145.0,462,1,1.0,,,135,0.40599584579467773,32.7892324924469,,,,
36274,144.85915492957747,503,8,1.0,,,135,0.3570845127105713,33.160030364990234,,,,
36666,143.88888888888889,392,8,1.0,,,75,0.3709838390350342,33.54814100265503,,,,
37368,146.64383561643837,702,0,1.0,,,345,0.5744509696960449,34.1372447013855,,,,
37749,145.33783783783784,381,2,1.0,,,50,0.35533738136291504,34.51028227806091,,,,
38139,144.46666666666667,390,1,1.0,,,80,0.35991835594177246,34.88556694984436,,,,
38787,144.8684210526316,648,1,1.0,,,175,0.5238292217254639,35.42413401603699,,,,
39167,144.15584415584416,380,2,1.0,,,90,0.2839486598968506,35.72470283508301,,,,
39621,144.2948717948718,454,1,1.0,,,155,0.36751723289489746,36.100037574768066,,,,
40207,144.1772151898734,586,3,1.0,,,135,0.5278768539428711,36.637826919555664,,,,
40502,143.0,295,0,1.0,,,50,0.2772247791290283,36.92793536186218,,,,
40863,141.79012345679013,361,4,1.0,,,45,0.2717890739440918,37.211833477020264,,,,
41452,142.0121951219512,589,0,1.0,,,160,0.5230581760406494,37.745105028152466,,,,
41952,142.16867469879517,500,1,1.0,,,155,0.4249410629272461,38.18435525894165,,,,
42577,142.4404761904762,625,1,1.0,,,165,0.4980285167694092,38.69546675682068,,,,
43225,142.58823529411765,648,6,1.0,,,155,0.5940372943878174,39.30194616317749,,,,
44289,143.43023255813952,1064,1,1.0,,,215,0.8075284957885742,40.12366986274719,,,,
44748,143.16091954022988,459,1,1.0,,,120,0.3938276767730713,40.529685735702515,,,,
45474,144.0340909090909,726,6,1.0,,,220,0.6241438388824463,41.168140172958374,,,,
46035,146.2921348314607,561,4,1.0,,,345,0.4812655448913574,41.67375326156616,,,,
46991,149.44444444444446,956,2,1.0,,,430,0.8672354221343994,42.557644844055176,,,,
47557,149.34065934065933,566,1,1.0,,,140,0.5382943153381348,43.11345291137695,,,,
48121,149.02173913043478,564,3,1.0,,,120,0.4986226558685303,43.62663650512695,,,,
48586,148.76344086021504,465,4,1.0,,,125,0.40787839889526367,44.05115222930908,,,,
49121,148.93617021276594,535,7,1.0,,,165,0.47678184509277344,44.5417423248291,,,,
49614,148.52631578947367,493,3,1.0,,,110,0.4274163246154785,44.980119466781616,,,,
50223,149.6875,609,1,0.9999597611330051,0.011221392389041171,0.052561353892087936,260,3.3067586421966553,48.30164575576782,,,,
50729,149.69072164948454,506,8,0.9995292550000001,0.010606488453718074,0.052536752074956894,150,6.300361156463623,77.54221796989441,,,,
51481,153.1122448979592,752,8,0.9989065450000002,0.010022446168247412,0.05251516029238701,485,9.370012283325195,86.93286752700806,,,,
52027,152.97979797979798,546,7,0.998264035,0.009285943008067347,0.052579618990421295,140,6.406735897064209,93.35588097572327,,,,
52673,154.0,646,2,0.997673995,0.009970678065309272,0.05250318720936775,255,7.587153196334839,100.95866775512695,,,,
53461,155.5,788,4,0.9969641650000002,0.009286004363246184,0.05255959928035736,285,9.556275844573975,111.90174221992493,,,,
54140,156.55,679,7,0.996238,0.011086154923647996,0.05254913866519928,285,8.220677852630615,120.13613700866699,,,,
54729,156.55,589,1,0.9956103400000001,0.011121083364431896,0.05252920836210251,210,7.076121807098389,127.22641444206238,,,,
55180,156.7,451,0,0.9950955400000001,0.010468626269123323,0.052517540752887726,65,5.5589494705200195,132.80283546447754,,,,
56059,158.3,879,4,0.9944371900000002,0.010770997802054419,0.05253190919756889,215,10.405209302902222,143.22153449058533,,,,
56532,158.0,473,1,0.9937679500000001,0.008411331581527688,0.052546512335538864,150,5.638018608093262,148.87890887260437,,,,
57092,157.3,560,2,0.9932566150000002,0.009166787556369812,0.05253605172038078,120,6.890109300613403,155.782865524292,,,,
57464,156.7,372,6,0.9927952750000002,0.009898831274811335,0.052571851760149,75,4.439690113067627,160.24050188064575,,,,
57837,155.95,373,1,0.9924265000000001,0.008136006010722162,0.05261215940117836,45,4.462175607681274,164.71209573745728,,,,
58309,155.85,472,5,0.9920082250000002,0.010082121600032226,0.052585601806640625,135,5.7551984786987305,170.47499465942383,,,,
58930,156.9,621,5,0.99146719,0.009177064416334651,0.0525357760488987,125,7.259799957275391,177.74785494804382,,,,
59403,155.65,473,1,0.9909256600000002,0.010309400256278554,0.052500661462545395,135,5.627988576889038,183.39838290214539,,,,
59981,154.25,578,7,0.990405415,0.009887293635905896,0.05254016071557999,135,6.79272198677063,190.21121096611023,,,,
61213,160.05,1232,3,0.9895094650000001,0.009480969234914647,0.10936018824577332,835,14.457218885421753,204.68028903007507,,,,
61861,161.6,648,5,0.9885788650000001,0.010694149114751332,0.1099873036146164,265,7.5785651206970215,212.2719337940216,,,,
