steps,avg_rewards,episode_step,episode_head,eps_list,episode_loss,q_record,episode_reward,episode_times,episode_relative_times,eval_rewards,highest_eval_score,eval_stds,eval_steps
10649,1.3571428571428572,233,0,1.0,,,3,0.1262054443359375,7.049659490585327,,,,
10822,1.3508771929824561,173,8,1.0,,,1,0.09102749824523926,7.148467540740967,,,,
10989,1.3448275862068966,167,6,1.0,,,1,0.09104609489440918,7.2472474575042725,,,,
11224,1.3728813559322033,235,1,1.0,,,3,0.12825274467468262,7.383641481399536,,,,
11393,1.35,169,6,1.0,,,0,0.08936738967895508,7.482330560684204,,,,
11647,1.360655737704918,254,3,1.0,,,2,0.142561674118042,7.632124185562134,,,,
11858,1.3709677419354838,211,4,1.0,,,2,0.1145467758178711,7.755439281463623,,,,
12044,1.3650793650793651,186,5,1.0,,,1,0.09955930709838867,7.8628764152526855,,,,
12242,1.375,198,5,1.0,,,2,0.10196638107299805,7.97301983833313,,,,
12424,1.3692307692307693,182,7,1.0,,,1,0.10038065910339355,8.080799579620361,,,,
12719,1.393939393939394,295,6,1.0,,,3,0.1577305793762207,8.247936725616455,,,,
12856,1.373134328358209,137,5,1.0,,,0,0.07440447807312012,8.329909801483154,,,,
13032,1.3676470588235294,176,7,1.0,,,1,0.09323263168334961,8.43158221244812,,,,
13238,1.3768115942028984,206,8,1.0,,,2,0.10915923118591309,8.549715518951416,,,,
13441,1.3857142857142857,203,1,1.0,,,2,0.10832762718200684,8.667795896530151,,,,
13567,1.3661971830985915,126,8,1.0,,,0,0.07985663414001465,8.756346940994263,,,,
13744,1.3611111111111112,177,8,1.0,,,1,0.09678459167480469,8.861894607543945,,,,
13975,1.36986301369863,231,0,1.0,,,2,0.12614703178405762,8.997867345809937,,,,
14110,1.3513513513513513,135,2,1.0,,,0,0.07793354988098145,9.084514379501343,,,,
14347,1.3733333333333333,237,1,1.0,,,3,0.1287086009979248,9.222051620483398,,,,
14515,1.368421052631579,168,1,1.0,,,1,0.09231209754943848,9.32625436782837,,,,
14653,1.3506493506493507,138,2,1.0,,,0,0.0769960880279541,9.410571336746216,,,,
14852,1.358974358974359,199,1,1.0,,,2,0.10435962677001953,9.521228075027466,,,,
14979,1.3417721518987342,127,3,1.0,,,0,0.0710134506225586,9.600370168685913,,,,
15121,1.325,142,0,1.0,,,0,0.0782167911529541,9.686488151550293,,,,
15253,1.308641975308642,132,4,1.0,,,0,0.0781092643737793,9.772205591201782,,,,
15437,1.3048780487804879,184,0,1.0,,,1,0.09903454780578613,9.8805410861969,,,,
15676,1.3253012048192772,239,1,1.0,,,3,0.1258683204650879,10.015262126922607,,,,
15813,1.3095238095238095,137,1,1.0,,,0,0.0706174373626709,10.093699932098389,,,,
15985,1.3058823529411765,172,6,1.0,,,1,0.09121561050415039,10.193382263183594,,,,
16147,1.302325581395349,162,1,1.0,,,1,0.08533072471618652,10.28588604927063,,,,
16414,1.3218390804597702,267,1,1.0,,,3,0.14223361015319824,10.436354875564575,,,,
16599,1.3181818181818181,185,6,1.0,,,1,0.09833526611328125,10.541037321090698,,,,
16830,1.3258426966292134,231,4,1.0,,,2,0.1230781078338623,10.67156195640564,,,,
16992,1.3222222222222222,162,2,1.0,,,1,0.08840370178222656,10.769274950027466,,,,
17177,1.3186813186813187,185,1,1.0,,,1,0.09812760353088379,10.873913526535034,,,,
17320,1.3043478260869565,143,3,1.0,,,0,0.08455681800842285,10.97042202949524,,,,
17446,1.2903225806451613,126,4,1.0,,,0,0.07027173042297363,11.049572706222534,,,,
17656,1.297872340425532,210,7,1.0,,,2,0.1155390739440918,11.174039125442505,,,,
17829,1.2947368421052632,173,3,1.0,,,1,0.08949422836303711,11.273982524871826,,,,
17959,1.28125,130,1,1.0,,,0,0.06621718406677246,11.348588228225708,,,,
18161,1.288659793814433,202,8,1.0,,,2,0.111358642578125,11.468909502029419,,,,
18513,1.3265306122448979,352,8,1.0,,,5,0.1910860538482666,11.668590545654297,,,,
18659,1.3131313131313131,146,7,1.0,,,0,0.07736468315124512,11.753254890441895,,,,
18858,1.32,199,2,1.0,,,2,0.10769224166870117,11.869534969329834,,,,
