steps,avg_rewards,episode_step,episode_head,eps_list,episode_loss,q_record,episode_reward,episode_times,episode_relative_times,eval_rewards,highest_eval_score,eval_stds,eval_steps,int_rew,total_rew,auxillary_loss
21906,1.3747100121505789,258,5,1.0,,,3.050064827059396,0.44432711601257324,43.503653049468994,,,,,0.0019301610300317407,0.0001930161030031741,
22086,1.3747613545928616,180,2,1.0,,,1.0321205396554434,0.31461596488952637,43.82726526260376,,,,,0.0017861095257103443,0.00017861095257103445,
22454,1.4150667073309884,368,2,1.0,,,5.065777130739296,0.6833100318908691,44.51897048950195,,,,,0.0017891100142151117,0.00017891100142151118,
22583,1.4050150970646644,129,5,1.0,,,0.025050503376405672,0.21492862701416016,44.74166917800903,,,,,0.0019425277132540941,0.00019425277132540942,
22764,1.405044336279039,181,5,1.0,,,1.0350952809676526,0.3057537078857422,45.0551233291626,,,,,0.0019340175203979015,0.00019340175203979017,
23201,1.4656005495311688,437,2,1.0,,,6.078056983661374,0.8786084651947021,45.94367289543152,,,,,0.0017871150048449636,0.00017871150048449637,
23438,1.485813683987595,237,4,1.0,,,2.0460240315063865,0.4638538360595703,46.41598606109619,,,,,0.0019471466075628996,0.00019471466075628998,
23687,1.5159792644743575,249,3,1.0,,,3.043576603464317,0.4913296699523926,46.91543412208557,,,,,0.0017524934373795986,0.00017524934373795988,
23830,1.5160345856049096,143,2,1.0,,,0.025514086673501878,0.30155420303344727,47.225584983825684,,,,,0.0017849893774837255,0.00017849893774837258,
23996,1.4959154140199533,166,1,1.0,,,1.030138460698071,0.33979201316833496,47.57381343841553,,,,,0.0018154545687139034,0.00018154545687139035,
24304,1.5261122582810926,308,8,1.0,,,4.04968404478859,0.6605353355407715,48.243011236190796,,,,,0.001611953368410468,0.00016119533684104683,
24572,1.5159759297413984,268,8,1.0,,,3.0432017076178437,0.5171256065368652,48.768051624298096,,,,,0.0016140419756993651,0.00016140419756993651,
24730,1.5058414558814837,158,3,1.0,,,1.0276685414370146,0.3155379295349121,49.09056544303894,,,,,0.0017536991508677602,0.00017536991508677603,
24914,1.515897196971811,184,8,1.0,,,1.0296607690281239,0.3828115463256836,49.4822735786438,,,,,0.001615807879716158,0.0001615807879716158,
25046,1.515927573766093,132,5,1.0,,,0.025639747909735878,0.23159003257751465,49.72185182571411,,,,,0.0019419019808992743,0.00019419019808992745,
25183,1.5158787876125421,137,7,1.0,,,0.024009212618693702,0.23278236389160156,49.961962938308716,,,,,0.0017557922983542085,0.00017557922983542086,
25384,1.5159794229057149,201,6,1.0,,,1.0396714361384527,0.37938904762268066,50.34921216964722,,,,,0.0019737971015274525,0.00019737971015274525,
25608,1.5361500886527355,224,1,1.0,,,2.040743995516096,0.39540648460388184,50.752400398254395,,,,,0.001813273411244154,0.0001813273411244154,
25855,1.5562944087121866,247,6,1.0,,,3.0487934079603276,0.4117860794067383,51.172449827194214,,,,,0.0019747409969568253,0.00019747409969568254,
26037,1.5663686967932153,182,3,1.0,,,1.0318927693413567,0.30237460136413574,51.481621742248535,,,,,0.0017560221021994948,0.00017560221021994948,
26168,1.5663675212338566,131,0,1.0,,,0.0270438451319933,0.21620512008666992,51.70615220069885,,,,,0.0020649961661547422,0.00020649961661547425,
26331,1.5562110678538446,163,8,1.0,,,1.026282498775981,0.3207430839538574,52.035290002822876,,,,,0.0016190116293728352,0.00016190116293728353,
26489,1.505815291915554,158,1,1.0,,,1.028694402764086,0.28017544746398926,52.32435441017151,,,,,0.0018143877387046814,0.00018143877387046816,
26660,1.5058866663310906,171,0,1.0,,,1.0353678104467674,0.2864665985107422,52.61824679374695,,,,,0.0020737850572913885,0.00020737850572913886,
26787,1.4958032943730937,127,7,1.0,,,0.02225748486816884,0.21226954460144043,52.8388729095459,,,,,0.001754565048031509,0.0001754565048031509,
26946,1.495796246323734,159,1,1.0,,,1.0289168159128166,0.2832965850830078,53.12941575050354,,,,,0.0018191460985690355,0.00018191460985690356,
27148,1.4856388094994468,202,3,1.0,,,2.035389431274962,0.4406571388244629,53.57929515838623,,,,,0.0017519594402983785,0.00017519594402983787,
27285,1.485654678351129,137,6,1.0,,,0.02702380714472384,0.2873835563659668,53.872883558273315,,,,,0.0019714725203812122,0.00019714725203812122,
27552,1.5258360116624967,267,1,1.0,,,4.048510439600797,0.48661375045776367,54.3666467666626,,,,,0.0018171544652432203,0.00018171544652432204,
27721,1.535982038405258,169,0,1.0,,,1.0349084750749171,0.3204357624053955,54.695051431655884,,,,,0.002071189461275935,0.00020711894612759354,
27866,1.5058074120950187,145,4,1.0,,,0.028147196397185315,0.3200802803039551,55.02335166931152,,,,,0.0019444609060883522,0.00019444609060883524,
28134,1.5158996245466405,268,8,1.0,,,3.043169041990769,0.5316147804260254,55.5643036365509,,,,,0.0016133342869579792,0.00016133342869579793,
28329,1.5259038215705658,195,7,1.0,,,2.0341476649860843,0.3968315124511719,55.96892261505127,,,,,0.0017516419757157564,0.00017516419757157564,
28515,1.5057860112490595,186,2,1.0,,,1.033191914239433,0.3607919216156006,56.336658239364624,,,,,0.0017853357130661607,0.0001785335713066161,
28658,1.4856500022207622,143,5,1.0,,,0.027778167231008413,0.3102912902832031,56.65531134605408,,,,,0.0019418448209762573,0.00019418448209762573,
28857,1.4553163321857574,199,3,1.0,,,2.0349149786750775,0.3571488857269287,57.01903486251831,,,,,0.0017577154794707894,0.00017577154794707895,
28994,1.45528909190814,137,8,1.0,,,0.022074736875947566,0.2277517318725586,57.25446176528931,,,,,0.0016141637461259961,0.00016141637461259962,
29125,1.4351168174020712,131,5,1.0,,,0.025446158705744876,0.22093796730041504,57.483574867248535,,,,,0.0019417267758399248,0.0001941726775839925,
29305,1.4351189060416072,180,7,1.0,,,1.031526689021848,0.33400559425354004,57.82563614845276,,,,,0.0017547395545989275,0.00017547395545989276,
29439,1.435126321213669,134,5,1.0,,,0.026028969546314337,0.2952280044555664,58.12683606147766,,,,,0.0019432043191045523,0.00019432043191045523,
29570,1.435111591440509,131,0,1.0,,,0.027032583206892016,0.2409346103668213,58.37484431266785,,,,,0.002064676024019718,0.00020646760240197184,
29772,1.4249840440708212,202,7,1.0,,,2.035411866393406,0.4554886817932129,58.83806657791138,,,,,0.0017536652740091085,0.00017536652740091085,
29913,1.414957051798352,141,2,1.0,,,0.025155652279499917,0.26669955253601074,59.113020181655884,,,,,0.0017854634206742048,0.0001785463420674205,
30150,1.4351177523700753,237,0,1.0,,,3.0490244613494735,0.4741339683532715,59.59555673599243,,,,,0.0020701922476291656,0.00020701922476291658,
30345,1.4150320045272815,195,7,1.0,,,1.0341609128750853,0.4235541820526123,60.02744460105896,,,,,0.0017541839042678475,0.00017541839042678475,
30477,1.4149115925434739,132,8,1.0,,,0.02127107087289916,0.25674009323120117,60.29306125640869,,,,,0.0016141637461259961,0.00016141637461259962,
30616,1.3947095832929477,139,7,1.0,,,0.02436655594501645,0.24843716621398926,60.549591064453125,,,,,0.0017554681980982423,0.00017554681980982425,
30961,1.4250116704049285,345,0,1.0,,,5.071184006892146,0.6960968971252441,61.254066944122314,,,,,0.002063966589048505,0.0002063966589048505,
31185,1.4350518795946845,224,2,1.0,,,2.0400451574823806,0.41517162322998047,61.67723512649536,,,,,0.0017905090935528278,0.0001790509093552828,
31323,1.4149364637187682,138,5,1.0,,,0.02680137753486632,0.24465131759643555,61.92798686027527,,,,,0.0019414997659623623,0.00019414997659623624,
31480,1.414942277931026,157,0,1.0,,,1.0324536029715086,0.304931640625,62.24058556556702,,,,,0.0020693803671747446,0.00020693803671747448,
31620,1.384649070497486,140,0,1.0,,,0.02891741713974623,0.2452685832977295,62.49313688278198,,,,,0.0020662392489612103,0.00020662392489612103,
31755,1.384645150014549,135,5,1.0,,,0.026214102783706058,0.2741203308105469,62.77618885040283,,,,,0.0019424807978793979,0.0001942480797879398,
31882,1.374541392198764,127,8,1.0,,,0.020468451979104425,0.2357499599456787,63.01837754249573,,,,,0.0016141349915415049,0.0001614134991541505,
32052,1.3645125015648083,170,2,1.0,,,1.0303415105561722,0.3108358383178711,63.336143255233765,,,,,0.0017877842765301466,0.00017877842765301466,
32192,1.3444191501063758,140,6,1.0,,,0.027591543179005393,0.239760160446167,63.58542585372925,,,,,0.001971485558897257,0.0001971485558897257,
32329,1.3444822444958842,137,5,1.0,,,0.02661010479787364,0.22778606414794922,63.82128930091858,,,,,0.0019414997659623623,0.00019414997659623624,
32539,1.3546041890542255,210,5,1.0,,,2.040717809693888,0.41478991508483887,64.24269700050354,,,,,0.001932710176333785,0.00019327101763337852,
32717,1.3444449187195857,178,2,1.0,,,1.0317581643932494,0.35663843154907227,64.60769057273865,,,,,0.001785883679986,0.00017858836799860002,
32947,1.364650555512402,230,4,1.0,,,2.044643152994103,0.44162726402282715,65.05799174308777,,,,,0.0019432848785072565,0.00019432848785072565,
33178,1.3546754215274703,231,6,1.0,,,2.0455598394386483,0.4642620086669922,65.53144574165344,,,,,0.0019730920903384686,0.00019730920903384688,
33314,1.3446083602218422,136,7,1.0,,,0.0238366664503701,0.2949690818786621,65.83585166931152,,,,,0.001755647361278534,0.0001755647361278534,
33495,1.3546792563707566,181,7,1.0,,,1.0317105634254398,0.3331432342529297,66.17836093902588,,,,,0.0017521479167044163,0.00017521479167044164,
33946,1.4052073252685366,451,6,1.0,,,7.088922131992878,0.7975122928619385,66.98269486427307,,,,,0.0019721409771591425,0.00019721409771591427,
34159,1.4253653545860434,213,2,1.0,,,2.0380499600199986,0.4455089569091797,67.4374852180481,,,,,0.0017893656622618437,0.00017893656622618438,
34300,1.4252992769441335,141,8,1.0,,,0.022722373134456582,0.24515771865844727,67.69057846069336,,,,,0.0016128950519487262,0.00016128950519487262,
34510,1.4454240898620339,210,1,1.0,,,2.0381120008765725,0.38121795654296875,68.08022546768188,,,,,0.00181476934812963,0.000181476934812963,
34643,1.4352580135669557,133,8,1.0,,,0.021430932241491982,0.27056336402893066,68.35714650154114,,,,,0.0016144446562975645,0.00016144446562975647,
34807,1.4151109368496109,164,3,1.0,,,1.0287298239534717,0.295149564743042,68.66134595870972,,,,,0.0017530627083033323,0.00017530627083033325,
34942,1.4151236263455358,135,4,1.0,,,0.02619227305985987,0.2679755687713623,68.9381971359253,,,,,0.0019419417949393392,0.00019419417949393392,
35124,1.4151033165237166,182,7,1.0,,,1.0319149393588303,0.3323216438293457,69.27785086631775,,,,,0.0017543105641379952,0.00017543105641379953,
35316,1.4151875121578343,192,6,1.0,,,1.0378643820178708,0.3441944122314453,69.62989854812622,,,,,0.0019714366644620895,0.00019714366644620898,
35476,1.3949834610472898,160,3,1.0,,,1.028068750270176,0.27205395698547363,69.9093279838562,,,,,0.0017588627524673939,0.0001758862752467394,
35683,1.4049805521683303,207,7,1.0,,,2.036194789083675,0.3867194652557373,70.30282330513,,,,,0.001750101917423308,0.0001750101917423308,
35861,1.394856488460209,178,1,1.0,,,1.0323974476894369,0.33443403244018555,70.6435079574585,,,,,0.0018205719534307718,0.0001820571953430772,
