steps,avg_rewards,episode_step,episode_head,eps_list,episode_loss,q_record,episode_reward,episode_times,episode_relative_times,eval_rewards,highest_eval_score,eval_stds,eval_steps
789,0.014235724343452593,789,7,1.0,,,0.014235724343452593,2.1147756576538086,4.562845230102539,0.0,0.0,0.0,50566.0
1244,0.01121697110240347,455,4,1.0,,,0.00819821786135435,1.0073432922363281,5.618533372879028,0.0,0.0,0.0,100985.0
1896,0.011397255147264024,652,7,1.0,,,0.011757823236985132,1.3010644912719727,6.93929123878479,0.0,0.0,0.0,151032.0
2776,0.012515285326808224,880,2,1.0,,,0.015869375865440825,1.8737998008728027,8.83345341682434,0.0,0.0,0.0,201211.0
3101,0.011184927824186158,325,1,1.0,,,0.005863497813697898,0.687638521194458,9.544050216674805,0.0,0.0,0.0,252419.0
3311,0.009952248911916586,210,5,1.0,,,0.00378885435056873,0.40613603591918945,9.963851690292358,0.0,0.0,0.0,303353.0
4061,0.010464701646872394,750,4,1.0,,,0.013539418056607239,1.6377501487731934,11.612725019454956,0.0,0.0,0.0,354732.0
4947,0.01115651795902522,886,2,1.0,,,0.015999232144095,1.8332405090332031,13.467583656311035,0.0,0.0,0.0,405749.0
5185,0.010394393861190308,238,7,1.0,,,0.0042974010785110294,0.48013854026794434,13.969522714614868,0.0,0.0,0.0,457258.0
5393,0.009730033001629633,208,7,1.0,,,0.003750785265583546,0.44959330558776855,14.433223009109497,0.0,0.0,0.0,507691.0
5803,0.009517793089722873,410,7,1.0,,,0.007395393970655276,0.84006667137146,15.286742448806763,0.0,0.0,0.0,558777.0
6302,0.009473810112588882,499,0,1.0,,,0.008989997364114972,1.0702109336853027,16.375317096710205,0.0,0.0,0.0,608847.0
6848,0.009503033931474558,546,8,1.0,,,0.009853719758102678,1.205571174621582,17.59910535812378,0.0,0.0,0.0,660288.0
8232,0.010607909653502114,1384,3,1.0,,,0.024971294039860346,2.6395771503448486,20.25781512260437,0.0,0.0,0.0,714722.0
9003,0.010827969561330971,771,3,1.0,,,0.013908808270934965,1.4958782196044922,21.785293340682983,0.0,0.0,0.0,765837.0
9491,0.010701621065309152,488,3,1.0,,,0.008806393624981866,1.0026452541351318,22.81221914291382,0.0,0.0,0.0,816419.0
9904,0.010509865021278311,413,7,1.0,,,0.007441768316784871,0.8140921592712402,23.643604516983032,0.0,0.0,0.0,866767.0
10734,0.01075848933141161,830,2,1.0,,,0.01498510260367767,1.613987922668457,25.27489423751831,,,,
12012,0.011407464680899128,1278,6,1.0,,,0.023089020971674486,2.5675926208496094,27.870874643325806,,,,
12263,0.011063463218451941,251,7,1.0,,,0.004527435431955378,0.48776984214782715,28.390437126159668,,,,
12496,0.010736543627045604,233,3,1.0,,,0.004198151798918845,0.4987781047821045,28.90312910079956,,,,
12764,0.010468070811528542,268,6,1.0,,,0.004830141685670246,0.51507568359375,29.42780375480652,,,,
13456,0.010555212386458625,692,8,1.0,,,0.012472327034920449,1.4357495307922363,30.878379344940186,,,,
13713,0.010308450112255134,257,3,1.0,,,0.004632917805574833,0.49695467948913574,31.39847159385681,,,,
14498,0.01046273315004073,785,6,1.0,,,0.01416552605689505,1.5006258487701416,32.909006118774414,,,,
15411,0.010693483896768437,913,1,1.0,,,0.0164622525649611,1.8321168422698975,34.763912200927734,,,,
16112,0.010765861684189144,701,1,1.0,,,0.012647684157127513,1.4853737354278564,36.283639907836914,,,,
16315,0.010511991047865845,203,2,1.0,,,0.003657483867136762,0.4738626480102539,36.77884483337402,,,,
17011,0.010582551498343399,696,7,1.0,,,0.012558244111714884,1.3707199096679688,38.16067671775818,,,,
17396,0.010461306227487513,385,0,1.0,,,0.006945193372666838,0.7555649280548096,38.93349647521973,,,,
18106,0.01053665734358102,710,7,1.0,,,0.012797190826386216,1.4567828178405762,40.40379619598389,,,,
18344,0.010341515109757893,238,4,1.0,,,0.004292105861240997,0.511322021484375,40.93554902076721,,,,
19228,0.01051123088052863,884,4,1.0,,,0.015942135545192273,1.7713217735290527,42.71850895881653,,,,
19430,0.010309228439514031,202,5,1.0,,,0.003643147886032239,0.39324450492858887,43.13340520858765,,,,
19849,0.010230449808495384,419,4,1.0,,,0.007551976353861393,0.8372507095336914,43.98074173927307,,,,
20772,0.010408300878350728,923,2,1.0,,,0.016633088323287668,1.950573205947876,45.94529461860657,,,,
21466,0.01046528557186468,694,3,1.0,,,0.012516734538367016,1.3539745807647705,47.328126668930054,,,,
21956,0.010422184965818336,490,3,1.0,,,0.008827462542103606,1.0003314018249512,48.35267734527588,,,,
23182,0.010722046866923426,1226,6,1.0,,,0.02211679910891686,2.4554355144500732,50.82454466819763,,,,
