steps,avg_rewards,episode_step,episode_head,eps_list,episode_loss,q_record,episode_reward,episode_times,episode_relative_times,eval_rewards,highest_eval_score,eval_stds,eval_steps
465,13.008025355811712,465,7,1.0,,,13.008025355811712,1.199890375137329,3.0929315090179443,0.0,0.0,0.0,50128.0
1001,11.50863451346115,536,4,1.0,,,10.009243671110589,0.8725540637969971,3.978975772857666,37.8,63.0,15.714961024450554,100462.0
1475,10.675149325886743,474,7,1.0,,,9.00817895073793,0.826176643371582,4.81779408454895,0.0,63.0,0.0,151031.0
2140,11.75922836679034,665,2,1.0,,,15.011465489501132,1.1004130840301514,5.92950701713562,126.0,147.0,13.281566172707194,201188.0
2822,12.20973416450759,682,1,1.0,,,14.011757355376599,1.1484782695770264,7.091261386871338,394.8,462.0,65.6060972776159,251478.0
3492,13.343369465557624,670,5,1.0,,,19.011545970807795,1.182680368423462,8.289606809616089,0.0,462.0,0.0,301844.0
4202,13.581778508604204,710,4,1.0,,,15.01223276688368,1.1567327976226807,9.461970090866089,0.0,462.0,0.0,352378.0
4862,13.385477815287594,660,2,1.0,,,12.011372962071322,1.1824040412902832,10.662739515304565,0.0,462.0,0.0,402671.0
5404,13.121463786897818,542,7,1.0,,,11.00935155977961,0.8439276218414307,11.524254083633423,0.0,462.0,0.0,452978.0
6072,13.310467833815958,668,7,1.0,,,15.011504256079219,1.212690830230713,12.752497434616089,,,,
6732,13.192368505842326,660,7,1.0,,,12.011375226106018,1.2248997688293457,13.992763996124268,,,,
7444,13.344026205388168,712,0,1.0,,,15.01226090039243,1.2565813064575195,15.288172483444214,,,,
7820,13.010372426528034,376,8,1.0,,,9.006527080206439,0.6482522487640381,15.954569339752197,,,,
8559,13.081969497007503,739,3,1.0,,,14.012731413240573,1.185791015625,17.151950359344482,,,,
9100,12.87712811628217,541,3,1.0,,,10.009348786127521,0.8646142482757568,18.033568382263184,,,,
9704,12.572957627207728,604,3,1.0,,,8.010400291091068,1.0160396099090576,19.06346106529236,,,,
10409,12.6576166336298,705,7,1.0,,,14.01216073638294,1.1585536003112793,20.238083362579346,,,,
11057,12.510591719549334,648,2,1.0,,,10.011168180181421,1.0647568702697754,21.323594331741333,,,,
11675,12.536910434119395,618,6,1.0,,,13.010647296380496,1.104989767074585,22.445258378982544,,,,
12119,12.310449041064658,444,7,1.0,,,8.007682573024661,0.7202126979827881,23.18146014213562,,,,
12704,12.296146781388064,585,3,1.0,,,12.010101587856182,0.9634788036346436,24.15752363204956,,,,
13230,12.14673390966634,526,6,1.0,,,9.009063603510137,0.8436827659606934,25.016735553741455,,,,
13738,11.966822499842232,508,8,1.0,,,8.008771483711906,0.9906847476959229,26.022773504257202,,,,
14285,11.801931788863781,547,3,1.0,,,8.009445436359384,0.8951261043548584,26.931397199630737,,,,
14907,11.650283233073262,622,6,1.0,,,8.010717894100809,1.017043113708496,27.962060689926147,,,,
15423,11.625615601200442,516,1,1.0,,,11.008924804379946,0.9081697463989258,28.88673496246338,,,,
16062,11.52877877148127,639,1,1.0,,,9.011021198782847,1.154801368713379,30.055649042129517,,,,
16678,11.403129841972468,616,2,1.0,,,8.010608745234789,1.0875678062438965,31.159367322921753,,,,
17311,11.320639250281003,633,7,1.0,,,9.010902682919994,1.054368019104004,32.22559928894043,,,,
17861,11.310267128900742,550,0,1.0,,,11.00947560887319,1.136399745941162,33.37519836425781,,,,
18353,11.268274209868173,492,7,1.0,,,10.008486638891062,0.8070240020751953,34.19406604766846,,,,
18829,11.228897672749884,476,4,1.0,,,10.008225022082918,0.8465495109558105,35.053927183151245,,,,
19238,11.191873427055087,409,4,1.0,,,10.007097564821596,0.7069580554962158,35.772435665130615,,,,
19858,11.215956132797979,620,5,1.0,,,12.010685422313399,1.1538140773773193,36.93589234352112,,,,
20349,11.181457042547976,491,4,1.0,,,10.008487974047899,0.9001729488372803,37.84831428527832,,,,
21032,11.343409870349507,683,2,1.0,,,17.011758843403047,1.2499911785125732,39.111918210983276,,,,
21712,11.442553311570965,680,3,1.0,,,15.011717195543469,1.2155377864837646,40.340622425079346,,,,
22240,11.483778793826842,528,3,1.0,,,13.009121637294292,0.9637758731842041,41.32358121871948,,,,
22750,11.42031764150651,510,6,1.0,,,9.008793853333916,0.9211335182189941,42.25602340698242,,,,
23408,11.485093026158605,658,1,1.0,,,14.01133302759029,1.177502155303955,43.44403576850891,,,,
24139,11.668690302650013,731,7,1.0,,,19.012581362306342,1.3801546096801758,44.838961601257324,,,,
24774,11.653029722412633,635,5,1.0,,,11.010945932680045,1.0694713592529297,45.92265820503235,,,,
25294,11.591540120774068,520,6,1.0,,,9.00897685195435,0.8502242565155029,46.78520321846008,,,,
25925,11.57834311234913,631,8,1.0,,,11.010871750076754,1.061197280883789,47.855140686035156,,,,
26505,11.676824631855306,580,3,1.0,,,16.010011490127088,1.1001787185668945,48.967814445495605,,,,
27145,11.749307385898275,640,2,1.0,,,15.011031317831952,1.0489792823791504,50.02902913093567,,,,
27642,11.733547293374839,497,2,1.0,,,11.008583037296768,0.8780515193939209,50.919734954833984,,,,
28321,11.6768419655143,679,8,1.0,,,9.011691556068834,1.091599702835083,52.02753806114197,,,,
28931,11.663243551131728,610,5,1.0,,,11.010519660768324,0.9955437183380127,53.03565311431885,,,,
29377,11.57013318711191,446,4,1.0,,,7.007725350140829,0.7325475215911865,53.77862906455994,,,,
29900,11.461092383130568,523,2,1.0,,,6.009052184063477,0.962860107421875,54.750970125198364,,,,
30498,11.452423579633692,598,5,1.0,,,11.010314601293114,0.9880869388580322,55.74760365486145,,,,
31309,11.538490347796305,811,1,1.0,,,16.013962292252117,1.413952350616455,57.1716947555542,,,,
31721,11.491613503414234,412,1,1.0,,,9.007140751164407,0.7511911392211914,57.93662643432617,,,,
32236,11.46465524528201,515,0,1.0,,,10.00890930614201,0.9067645072937012,58.856061697006226,,,,
32743,11.402942861657086,507,0,1.0,,,8.008761762286301,1.0078654289245605,59.87294626235962,,,,
