steps,avg_rewards,episode_step,episode_head,eps_list,episode_loss,q_record,episode_reward,episode_times,episode_relative_times,eval_rewards,highest_eval_score,eval_stds,eval_steps
2043,0.04125812375685206,2043,7,1.0,,,0.04125812375685206,8.729644298553467,9.658995628356934,0.0,0.0,0.0,51112.0
4085,0.04124034948181364,2042,4,1.0,,,0.041222575206775226,8.215166568756104,17.91836166381836,,,,
6126,0.04122444429667668,2041,7,1.0,,,0.041192633926402766,8.834640264511108,26.795441389083862,,,,
8169,0.041219307049759686,2043,2,1.0,,,0.04120389530900869,8.73408031463623,35.59428000450134,,,,
10213,0.04123095475742595,2044,1,1.0,,,0.04127754558809099,8.180145978927612,43.81611490249634,,,,
12258,0.04123293379476917,2045,5,1.0,,,0.04124282898148528,7.913597106933594,51.77454614639282,,,,
14306,0.04124297451859874,2048,4,1.0,,,0.04130321886157618,8.030919551849365,59.84557056427002,,,,
16352,0.04124537819734543,2046,2,1.0,,,0.041262203948572294,7.92402458190918,67.81913137435913,,,,
18400,0.04125784962127607,2048,7,1.0,,,0.041357621012721175,8.256003618240356,76.11447310447693,,,,
20444,0.04125985519215465,2044,7,1.0,,,0.04127790533006189,8.093525171279907,84.24595665931702,,,,
22490,0.041263986456800586,2046,7,1.0,,,0.041305299103259974,7.9768030643463135,92.26652765274048,,,,
24532,0.04126054433562482,2042,0,1.0,,,0.041222681002691434,8.076269626617432,100.38970685005188,,,,
26574,0.041256812094674945,2042,8,1.0,,,0.041212025203276416,7.90581488609314,108.3700122833252,,,,
28619,0.04125789844248044,2045,3,1.0,,,0.04127202096395184,8.060587644577026,116.50415277481079,,,,
30664,0.04126066874091824,2045,3,1.0,,,0.04129945291904738,8.28331732749939,124.83196544647217,,,,
32710,0.041263369753723966,2046,3,1.0,,,0.04130388494580985,8.38905930519104,133.29410600662231,,,,
34752,0.04126103424028877,2042,7,1.0,,,0.041223666025325685,8.121045112609863,141.46475172042847,,,,
